번호,실거래정보코드,신고유형,거래원인,물건구분,계약일자,신고일자,지번주소,상세주소,단지명,동,호,토지면적(㎡),건물면적(㎡),거래금액(원),용도지역,지목,건물유형,지분여부,거래지분,매수자유형,매도자유형,매수자거주지,X좌표,Y좌표,지번코드,공부면적(㎡),용도지구,세부토지용도,이용상황,고저,형상,방위,가로조건,도로거리,지가(원/㎡),1년전지가(원/㎡),2년전지가(원/㎡),3년전지가(원/㎡),4년전지가(원/㎡)
2635,"	20190420194121040001983",거래신고,매매,토지만 거래,2019-04-03,2019-04-05,경기도 광명시 일직동 산71,,,,,99,0,"10,170,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,서울특별시 성동구,189013,434390,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2636,"	20190420194121040001985",거래신고,매매,토지만 거래,2019-04-03,2019-04-05,경기도 광명시 일직동 산71,,,,,198,0,"20,340,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 부천시,189013,434390,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2637,"	20190420194121040001984",거래신고,매매,토지만 거래,2019-04-03,2019-04-05,경기도 광명시 일직동 산71,,,,,198,0,"20,340,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 부천시,189013,434390,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2638,"	20190420194121040001981",거래신고,매매,토지만 거래,2019-04-03,2019-04-05,경기도 광명시 일직동 산71,,,,,165,0,"16,950,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,서울특별시 도봉구,189013,434390,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2639,"	20190420194121040002082",거래신고,매매,토지만 거래,2019-04-04,2019-04-10,경기도 광명시 일직동 산71,,,,,198,0,"20,340,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,인천광역시 계양구,189013,434390,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2640,"	20190420194121040002086",거래신고,매매,토지만 거래,2019-04-05,2019-04-10,경기도 광명시 일직동 산71,,,,,496,0,"50,850,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,서울특별시 강남구,189013,434390,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2641,"	20190420194121040002081",거래신고,매매,토지만 거래,2019-04-05,2019-04-10,경기도 광명시 일직동 산71,,,,,991,0,"101,700,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 남양주시,189013,434390,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2642,"	20190420194121040002083",거래신고,매매,토지만 거래,2019-04-05,2019-04-10,경기도 광명시 일직동 산71,,,,,67,0,"6,780,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,인천광역시 계양구,189013,434390,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2643,"	20190420194121040002084",거래신고,매매,토지만 거래,2019-04-08,2019-04-10,경기도 광명시 일직동 산71,,,,,66,0,"6,780,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,서울특별시 양천구,189013,434390,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2644,"	20190420194121040002085",거래신고,매매,토지만 거래,2019-04-08,2019-04-10,경기도 광명시 일직동 산71,,,,,165,0,"16,950,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 광명시,189013,434390,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2645,"	20190420194121040002104",거래신고,매매,토지만 거래,2019-04-09,2019-04-11,경기도 광명시 일직동 산71,,,,,165,0,"16,950,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,서울특별시 영등포구,189013,434390,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2646,"	20190420194121040002107",거래신고,매매,토지만 거래,2019-04-09,2019-04-11,경기도 광명시 일직동 산71,,,,,331,0,"33,900,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,서울특별시 마포구,189013,434390,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2647,"	20190420194121040002105",거래신고,매매,토지만 거래,2019-04-09,2019-04-11,경기도 광명시 일직동 산71,,,,,66,0,"6,780,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,서울특별시 동대문구,189013,434390,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2648,"	20190420194121040002106",거래신고,매매,토지만 거래,2019-04-09,2019-04-11,경기도 광명시 일직동 산71,,,,,331,0,"33,900,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 군포시,189013,434390,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2649,"	20190420194121040002196",거래신고,매매,토지만 거래,2019-04-12,2019-04-16,경기도 광명시 일직동 산71,,,,,99,0,"10,170,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,서울특별시 송파구,189013,434390,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2650,"	20190420194121040002198",거래신고,매매,토지만 거래,2019-04-12,2019-04-16,경기도 광명시 일직동 산71,,,,,132,0,"13,560,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 성남시 수정구,189013,434390,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2651,"	20190420194121040002197",거래신고,매매,토지만 거래,2019-04-12,2019-04-16,경기도 광명시 일직동 산71,,,,,33,0,"3,390,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,서울특별시 영등포구,189013,434390,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2652,"	20190420194121040002282",거래신고,매매,토지만 거래,2019-04-17,2019-04-22,경기도 광명시 일직동 산71,,,,,33,0,"3,390,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,서울특별시 도봉구,189013,434390,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2653,"	20190420194121040002283",거래신고,매매,토지만 거래,2019-04-17,2019-04-22,경기도 광명시 일직동 산71,,,,,99,0,"10,170,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 광명시,189013,434390,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2654,"	20190420194121040002352",거래신고,매매,토지만 거래,2019-04-22,2019-04-24,경기도 광명시 일직동 산71,,,,,66,0,"6,780,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,광주광역시 광산구,189013,434390,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2655,"	20190520194121040002931",거래신고,매매,토지만 거래,2019-05-13,2019-05-16,경기도 광명시 일직동 산71,,,,,66,0,"6,780,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 안산시 단원구,189013,434390,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2656,"	20190620194121040004214",거래신고,매매,토지만 거래,2019-06-04,2019-06-11,경기도 광명시 일직동 산71,,,,,199,0,"20,340,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,인천광역시 중구,189013,434390,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2657,"	20190620194121040004846",거래신고,매매,토지만 거래,2019-06-04,2019-06-26,경기도 광명시 일직동 산71,,,,,66,0,"6,780,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 부천시,189013,434390,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2658,"	20190720194121040005079",거래신고,매매,토지만 거래,2019-06-28,2019-07-03,경기도 광명시 일직동 산71,,,,,33,0,"3,390,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 구리시,189013,434390,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2659,"	20190720194121040005585",거래신고,매매,토지만 거래,2019-07-12,2019-07-17,경기도 광명시 일직동 산71,,,,,331,0,"33,900,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,서울특별시 중랑구,189013,434390,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2660,"	20190820194121040006274",거래신고,매매,토지만 거래,2019-07-17,2019-08-05,경기도 광명시 일직동 산71,,,,,129,0,"13,221,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,인천광역시 서구,189013,434390,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2661,"	20190820194121040006276",거래신고,매매,토지만 거래,2019-07-25,2019-08-05,경기도 광명시 일직동 산71,,,,,99,0,"10,170,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,서울특별시 동대문구,189013,434390,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2662,"	20190820194121040006679",거래신고,매매,토지만 거래,2019-08-07,2019-08-14,경기도 광명시 일직동 산71,,,,,132,0,"13,560,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,인천광역시 남동구,189013,434390,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2663,"	20200120204121040000179",거래신고,매매,토지만 거래,2019-12-26,2020-01-06,경기도 광명시 일직동 산71,,,,,33,0,"3,390,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,인천광역시 남동구,189013,434390,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2664,"	20200120204121040000909",거래신고,매매,토지만 거래,2020-01-08,2020-01-17,경기도 광명시 일직동 산71,,,,,165,0,"16,950,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,서울특별시 구로구,189013,434390,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2665,"	20200220204121040002445",거래신고,매매,토지만 거래,2020-02-13,2020-02-20,경기도 광명시 일직동 산71,,,,,165,0,"16,950,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,서울특별시 관악구,189025,434371,"	4121010600200710000","10,413",,,자연림,급경사,부정형,동향,맹지,지정되지않음,"20,600","14,900","14,400","13,300","12,800"
2666,"	20191020194121040009180",거래신고,매매,토지만 거래,2019-08-15,2019-10-07,경기도 광명시 가학동 40,,,,,744,0,"245,250,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187790,436195,"	4121010700100400000",744,,B_,전,완경사,부정형,지정되지않음,맹지,지정되지않음,"189,700","173,200","164,100","158,400","156,700"
2667,"	20190920194121040008708",거래신고,매매,토지만 거래,2019-08-05,2019-09-23,경기도 광명시 가학동 41-1,,,,,"3,101",0,"1,013,000,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187784,436274,"	4121010700100410001","3,101",,B_,전,완경사,부정형,지정되지않음,맹지,지정되지않음,"189,700","173,200","164,100","158,400","156,700"
2668,"	20190820194121040007220",거래신고,매매,토지만 거래,2019-07-29,2019-08-28,경기도 광명시 가학동 41-2,,,,,"2,760",0,"876,750,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,인천광역시 남동구,187771,436244,"	4121010700100410002","2,760",,B_,전,완경사,부정형,지정되지않음,맹지,지정되지않음,"189,700","173,200","164,100","158,400","156,700"
2669,"	20200220204121040001807",거래신고,매매,토지만 거래,2020-02-10,2020-02-10,경기도 광명시 가학동 41-2,,,,,"1,436",0,"455,700,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 성동구,187768,436244,"	4121010700100410002","2,760",,B_,전,완경사,부정형,지정되지않음,맹지,지정되지않음,"189,700","173,200","164,100","158,400","156,700"
2670,"	20200220204121040001835",거래신고,매매,토지만 거래,2020-02-10,2020-02-10,경기도 광명시 가학동 41-3,,,,,"1,324",0,"420,000,000",자연녹지지역,대,,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 구로구,,,"	4121010700100410003",,,,,,,,,,,,,,
2671,"	20190720194121040005894",거래신고,매매,토지만 거래,2019-07-02,2019-07-24,경기도 광명시 가학동 42,,,,,"2,440",0,"774,900,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187759,436199,"	4121010700100420000","2,440",,B_,전,완경사,부정형,지정되지않음,세로한면(불),지정되지않음,"197,800","180,600","171,100","165,100","163,400"
2672,"	20200720204121040012088",거래신고,매매,토지만 거래,2020-06-21,2020-07-15,경기도 광명시 가학동 44,,,,,"3,524",0,"1,300,000,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 영등포구,187749,436081,"	4121010700100440000","3,524",,B_,전,평지,부정형,지정되지않음,세로한면(불),지정되지않음,"227,700","199,500","189,000","182,400","180,500"
2673,"	20200520204121040005804",거래신고,매매,토지만 거래,2020-04-30,2020-05-08,경기도 광명시 가학동 50,,,,,205,0,"105,000,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187501,435877,"	4121010700100500000",205,,B_,전,완경사,부정형,지정되지않음,세로한면(불),지정되지않음,"197,800","180,600","171,100","165,100","163,400"
2674,"	20191020194121040010536",거래신고,매매,토지만 거래,2019-08-29,2019-10-23,경기도 광명시 가학동 59,,,,,"2,469",0,"971,100,000",자연녹지지역,답,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187730,435909,"	4121010700100590000","2,469",,B_,전,평지,부정형,지정되지않음,세로한면(불),지정되지않음,"218,500","199,500","189,000","182,400","180,500"
2675,"	20191220194121040014014",거래신고,매매,토지만 거래,2019-12-19,2019-12-19,경기도 광명시 가학동 59,,,,,"2,469",0,"971,100,000",자연녹지지역,답,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187729,435906,"	4121010700100590000","2,469",,B_,전,평지,부정형,지정되지않음,세로한면(불),지정되지않음,"218,500","199,500","189,000","182,400","180,500"
2676,"	20190920194121040008673",거래신고,매매,토지만 거래,2019-08-24,2019-09-21,경기도 광명시 가학동 77,,,,,"1,203",0,"553,280,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187557,435606,"	4121010700100770000","1,203",,B_,전,평지,부정형,지정되지않음,세로한면(가),지정되지않음,"275,000","250,000","233,000","225,000","223,000"
2677,"	20210220214121040002271",거래신고,매매,토지만 거래,2021-02-23,2021-02-24,경기도 광명시 가학동 79,,,,,903,0,"614,000,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 안양시 동안구,187532,435649,"	4121010700100790000",903,,B_,전,평지,부정형,지정되지않음,세로한면(가),지정되지않음,"275,000","250,000","233,000","225,000","223,000"
2678,"	20200620204121040009607",거래신고,매매,토지만 거래,2020-06-25,2020-06-30,경기도 광명시 가학동 85,,,,,"1,762",0,"1,332,500,000",자연녹지지역,답,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187456,435656,"	4121010700100850000","1,762",,B_,전,평지,사다리형,지정되지않음,세로한면(가),지정되지않음,"330,400","292,000","287,100","281,100","278,700"
2679,"	20210120214121040000786",거래신고,매매,토지만 거래,2021-01-04,2021-01-21,경기도 광명시 가학동 85-2,,,,,396.5,0,"192,000,000",자연녹지지역,답,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 안양시 만안구,187452,435689,"	4121010700100850002",793,,B_,전,평지,부정형,지정되지않음,세로한면(가),지정되지않음,"323,900","292,000","287,100","281,100","278,700"
2680,"	20190520194121040003049",거래신고,매매,토지만 거래,2019-04-05,2019-05-21,경기도 광명시 가학동 97,,,,,"1,015",0,"614,000,000",자연녹지지역,답,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 안양시 만안구,187362,435570,"	4121010700100970000","1,015",,B_,전,평지,사다리형,지정되지않음,맹지,지정되지않음,"316,500","316,500","289,900","280,300","278,400"
2681,"	20190520194121040003049",거래신고,매매,토지만 거래,2019-04-05,2019-05-21,경기도 광명시 가학동 97-1,,,,,"1,015",0,"614,000,000",자연녹지지역,대,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 안양시 만안구,,,"	4121010700100970001","1,015",,B_,전,평지,사다리형,지정되지않음,맹지,지정되지않음,"316,500","316,500",0,0,0
2682,"	20190320194121040001253",거래신고,매매,토지만 거래,2019-03-06,2019-03-06,경기도 광명시 가학동 98-5,,,,,19,0,"20,000,000",제1종일반주거지역,전,나지,지분없음,0.0000/0.0000,국내개인,국내개인,인천광역시 연수구,187275,435531,"	4121010700100980005",19,,A_,주거나지,평지,삼각형,동향,소로한면,지정되지않음,"833,800","801,700","734,400","700,100","687,800"
2683,"	20200220204121040001998",거래신고,매매,토지만 거래,2020-01-30,2020-02-13,경기도 광명시 가학동 113-6,,,,,"1,654",0,"1,340,000,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 송파구,187312,435251,"	4121010700101130006","1,654",,B_,답,평지,사다리형,지정되지않음,소로한면,지정되지않음,"398,100","354,200","334,300","332,300","332,300"
2684,"	20190420194121040002268",거래신고,매매,토지만 거래,2019-03-07,2019-04-19,경기도 광명시 가학동 115-1,,,,,536,0,"350,000,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 동대문구,187289,435155,"	4121010700101150001",536,,B_,전,평지,부정형,지정되지않음,맹지,지정되지않음,"342,000","300,800","283,800","274,400","272,600"
2685,"	20190820194121040006973",거래신고,매매,토지만 거래,2019-07-15,2019-08-22,경기도 광명시 가학동 117,,,,,"1,038",0,"610,000,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 성남시 수정구,187326,435198,"	4121010700101170000","1,038",,B_,전,평지,사다리형,지정되지않음,맹지,지정되지않음,"348,800","310,000","292,600","282,900","281,000"
2686,"	20190820194121040007025",거래신고,매매,토지만 거래,2019-07-24,2019-08-23,경기도 광명시 가학동 120,,,,,543,0,"395,000,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,대구광역시 수성구,187346,435306,"	4121010700101200000",543,,B_,전,평지,사다리형,지정되지않음,세로한면(불),지정되지않음,"363,200","323,200","305,000","294,900","292,900"
2687,"	20201220204121040019656",거래신고,매매,토지만 거래,2020-11-06,2020-12-04,경기도 광명시 가학동 120,,,,,543,0,"488,000,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187344,435305,"	4121010700101200000",543,,B_,전,평지,사다리형,지정되지않음,세로한면(불),지정되지않음,"363,200","323,200","305,000","294,900","292,900"
2688,"	20201220204121040019647",거래신고,매매,토지만 거래,2020-12-04,2020-12-04,경기도 광명시 가학동 149-3,,,,,"1,157",0,"850,000,000",자연녹지지역,대,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,,,"	4121010700101490003",,,,,,,,,,,,,,
2689,"	20191220194121040013076",거래신고,매매,토지만 거래,2019-12-12,2019-12-13,경기도 광명시 가학동 154,,,,,"1,276",0,"579,000,000",자연녹지지역,답,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 시흥시,187602,435301,"	4121010700101540000","1,276",,B_,전,평지,부정형,지정되지않음,맹지,지정되지않음,"292,700","275,500","248,800","241,000","239,300"
2690,"	20191220194121040012455",거래신고,매매,토지만 거래,2019-10-12,2019-12-02,경기도 광명시 가학동 154-1,,,,,"1,157",0,"520,000,000",자연녹지지역,대,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 시흥시,,,"	4121010700101540001","1,157",,B_,전,평지,사다리형,지정되지않음,맹지,지정되지않음,"301,500",0,0,0,0
2691,"	20191120194121040010884",거래신고,매매,토지만 거래,2019-09-30,2019-11-04,경기도 광명시 가학동 155,,,,,939,0,"420,000,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 수원시 권선구,187597,435361,"	4121010700101550000",939,,B_,전,평지,부정형,지정되지않음,맹지,지정되지않음,"295,400","275,500","248,800","241,000","239,300"
2692,"	20210220214121040001486",거래신고,매매,토지만 거래,2021-01-06,2021-02-05,경기도 광명시 가학동 163-1,,,,,"1,163",0,"889,000,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 마포구,187703,435222,"	4121010700101630001","1,163",,B_,전,평지,자루형,지정되지않음,중로한면,지정되지않음,"380,100","357,700","323,100","249,400","247,600"
2693,"	20210120214121040000835",거래신고,매매,토지만 거래,2021-01-08,2021-01-22,경기도 광명시 가학동 163-1,,,,,"1,163",0,"889,000,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 마포구,187703,435222,"	4121010700101630001","1,163",,B_,전,평지,자루형,지정되지않음,중로한면,지정되지않음,"380,100","357,700","323,100","249,400","247,600"
2694,"	20201220204121040020134",거래신고,매매,토지만 거래,2020-11-19,2020-12-16,경기도 광명시 가학동 184-1,,,,,"5,565",0,"400,000,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,188123,435104,"	4121010700101840001","16,694",,,자연림,급경사,사다리형,서향,맹지,지정되지않음,"30,700","30,600","30,600","29,500","29,000"
2695,"	20200920204121040017038",거래신고,매매,토지만 거래,2020-09-15,2020-09-22,경기도 광명시 가학동 186,,,,,"1,036",0,"690,000,000",자연녹지지역,답,,지분없음,0.0000/0.0000,국내법인,국내개인,서울특별시 금천구,187935,435088,"	4121010700101860000","3,048",,B_,전,평지,부정형,지정되지않음,세로한면(가),지정되지않음,"340,000","292,700","281,500","272,400","269,100"
2696,"	20200920204121040017043",거래신고,매매,토지만 거래,2020-09-15,2020-09-23,경기도 광명시 가학동 186,,,,,"1,001",0,"454,000,000",자연녹지지역,답,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187935,435088,"	4121010700101860000","3,048",,B_,전,평지,부정형,지정되지않음,세로한면(가),지정되지않음,"340,000","292,700","281,500","272,400","269,100"
2697,"	20200920204121040017040",거래신고,매매,토지만 거래,2020-09-15,2020-09-22,경기도 광명시 가학동 186,,,,,"1,011",0,"666,000,000",자연녹지지역,답,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187935,435088,"	4121010700101860000","3,048",,B_,전,평지,부정형,지정되지않음,세로한면(가),지정되지않음,"340,000","292,700","281,500","272,400","269,100"
2698,"	20201220204121040020605",거래신고,매매,토지만 거래,2020-12-15,2020-12-22,경기도 광명시 가학동 194-1,,,,,"1,127",0,"716,000,000",자연녹지지역,대,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,,,"	4121010700101940001",,,,,,,,,,,,,,
2699,"	20210220214121040001721",거래신고,매매,토지만 거래,2021-02-02,2021-02-23,경기도 광명시 가학동 196,,,,,"1,537",0,"1,070,000,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 시흥시,187829,434986,"	4121010700101960000","2,902",,B_,전기타,평지,부정형,지정되지않음,세로한면(가),지정되지않음,"340,000","320,000","289,000","280,000","278,000"
2700,"	20200920204121040017025",거래신고,매매,토지만 거래,2020-09-16,2020-09-17,경기도 광명시 가학동 196-1,,,,,"1,365",0,"784,500,000",자연녹지지역,대,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 부천시,,,"	4121010700101960001",,,,,,,,,,,,,,
2701,"	20200420204121040005316",거래신고,매매,토지만 거래,2020-04-14,2020-04-20,경기도 광명시 가학동 199-5,,,,,330,0,"833,500,000",제1종일반주거지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 수원시 권선구,187691,434926,"	4121010700101990005",330,,A_주차장,주거나지,평지,자루형,남향,세로한면(가),지정되지않음,"920,000","752,000","684,600","657,800","647,600"
2702,"	20210120214121040001132",거래신고,매매,토지만 거래,2021-01-27,2021-01-29,경기도 광명시 가학동 210-5,,,,,445,0,"1,426,000,000",제1종일반주거지역,대,나지,지분없음,0.0000/0.0000,국내법인,국내개인,경기도 광명시,187600,434968,"	4121010700102100005",421,,A_,주거나지,평지,세로장방,남동향,세로한면(가),지정되지않음,"1,565,000","1,425,000","1,352,000","1,309,000","1,298,000"
2703,"	20201020204121040017655",거래신고,매매,토지만 거래,2020-06-10,2020-10-08,경기도 광명시 가학동 219-4,,,,,11,0,"5,000,000",제1종일반주거지역,도,,지분없음,0.0000/0.0000,국내법인,국내개인,경기도 광명시,187484,434927,"	4121010700102190004",22,,A_,도로등,평지,부정형,지정되지않음,세로한면(가),지정되지않음,"481,800","438,900","412,500","399,300","396,000"
2704,"	20201020204121040017653",거래신고,매매,토지만 거래,2020-06-10,2020-10-08,경기도 광명시 가학동 219-4,,,,,11,0,"5,000,000",제1종일반주거지역,도,,지분없음,0.0000/0.0000,국내법인,국내개인,경기도 안양시 만안구,187484,434927,"	4121010700102190004",22,,A_,도로등,평지,부정형,지정되지않음,세로한면(가),지정되지않음,"481,800","438,900","412,500","399,300","396,000"
2705,"	20200720204121040010613",거래신고,매매,토지만 거래,2020-06-10,2020-07-08,경기도 광명시 가학동 219-4,,,,,22,0,"10,000,000",제1종일반주거지역,도,,지분없음,0.0000/0.0000,국내법인,국내개인,경기도 안양시 만안구,187484,434927,"	4121010700102190004",22,,A_,도로등,평지,부정형,지정되지않음,세로한면(가),지정되지않음,"481,800","438,900","412,500","399,300","396,000"
2706,"	20200720204121040010611",거래신고,매매,토지만 거래,2020-06-10,2020-07-08,경기도 광명시 가학동 220-1,,,,,153,0,"400,000,000",제1종일반주거지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 화성시,187486,434916,"	4121010700102200001",153,,A_주차장,주거나지,평지,부정형,남향,소로한면,지정되지않음,"1,018,000","1,009,000","870,100","836,100","823,100"
