행정구역별(시군구),가구주의 성별,가구주의 연령별,항목,년도,가구수,시군구_TF,행정구역별(상세)
　　　속초시,계,합계,2세대가구-모+미혼자녀,2019,2668.0,1,강원도  속초시
　　　속초시,계,합계,2세대가구-부부+양친,2019,25.0,1,강원도  속초시
　　　속초시,계,합계,2세대가구-부부+한부모,2019,252.0,1,강원도  속초시
　　　속초시,계,합계,2세대가구-부부+미혼자녀+부부미혼형제자매,2019,75.0,1,강원도  속초시
　　　속초시,계,합계,2세대가구-조부모+미혼손자녀,2019,85.0,1,강원도  속초시
　　　속초시,계,합계,2세대가구-조부 또는 조모+미혼손자녀,2019,144.0,1,강원도  속초시
　　　속초시,계,합계,2세대가구-기타,2019,1492.0,1,강원도  속초시
　　　속초시,계,합계,3세대가구-부부+미혼자녀+양친,2019,123.0,1,강원도  속초시
　　　속초시,계,합계,3세대가구-부부+미혼자녀+부친,2019,102.0,1,강원도  속초시
　　　속초시,계,합계,3세대가구-부부+미혼자녀+모친,2019,506.0,1,강원도  속초시
　　　속초시,계,합계,3세대가구-기타,2019,644.0,1,강원도  속초시
　　　속초시,계,합계,4세대이상 가구,2019,11.0,1,강원도  속초시
　　　속초시,계,합계,1인가구,2019,11111.0,1,강원도  속초시
　　　속초시,계,합계,비친족가구,2019,858.0,1,강원도  속초시
　　　삼척시,계,합계,일반가구,2019,29361.0,1,강원도  삼척시
　　　삼척시,계,합계,1세대가구-부부,2019,6441.0,1,강원도  삼척시
　　　삼척시,계,합계,1세대가구-부부+미혼형제자매,2019,35.0,1,강원도  삼척시
　　　삼척시,계,합계,1세대가구-부부+기타친인척,2019,6.0,1,강원도  삼척시
　　　삼척시,계,합계,1세대가구-가구주+미혼형제자매,2019,181.0,1,강원도  삼척시
　　　삼척시,계,합계,1세대가구-가구주+기타친인척,2019,19.0,1,강원도  삼척시
　　　삼척시,계,합계,1세대가구-기타,2019,236.0,1,강원도  삼척시
　　　삼척시,계,합계,2세대가구-부부+미혼자녀,2019,5584.0,1,강원도  삼척시
　　　삼척시,계,합계,2세대가구-부+미혼자녀,2019,660.0,1,강원도  삼척시
　　　삼척시,계,합계,2세대가구-모+미혼자녀,2019,1561.0,1,강원도  삼척시
　　　삼척시,계,합계,2세대가구-부부+양친,2019,40.0,1,강원도  삼척시
　　　삼척시,계,합계,2세대가구-부부+한부모,2019,253.0,1,강원도  삼척시
　　　삼척시,계,합계,2세대가구-부부+미혼자녀+부부미혼형제자매,2019,44.0,1,강원도  삼척시
　　　삼척시,계,합계,2세대가구-조부모+미혼손자녀,2019,94.0,1,강원도  삼척시
　　　삼척시,계,합계,2세대가구-조부 또는 조모+미혼손자녀,2019,137.0,1,강원도  삼척시
　　　삼척시,계,합계,2세대가구-기타,2019,1547.0,1,강원도  삼척시
　　　삼척시,계,합계,3세대가구-부부+미혼자녀+양친,2019,84.0,1,강원도  삼척시
　　　삼척시,계,합계,3세대가구-부부+미혼자녀+부친,2019,64.0,1,강원도  삼척시
　　　삼척시,계,합계,3세대가구-부부+미혼자녀+모친,2019,350.0,1,강원도  삼척시
　　　삼척시,계,합계,3세대가구-기타,2019,519.0,1,강원도  삼척시
　　　삼척시,계,합계,4세대이상 가구,2019,9.0,1,강원도  삼척시
　　　삼척시,계,합계,1인가구,2019,10834.0,1,강원도  삼척시
　　　삼척시,계,합계,비친족가구,2019,663.0,1,강원도  삼척시
　　　홍천군,계,합계,일반가구,2019,28356.0,1,강원도  홍천군
　　　홍천군,계,합계,1세대가구-부부,2019,6919.0,1,강원도  홍천군
　　　홍천군,계,합계,1세대가구-부부+미혼형제자매,2019,36.0,1,강원도  홍천군
　　　홍천군,계,합계,1세대가구-부부+기타친인척,2019,,1,강원도  홍천군
　　　홍천군,계,합계,1세대가구-가구주+미혼형제자매,2019,116.0,1,강원도  홍천군
　　　홍천군,계,합계,1세대가구-가구주+기타친인척,2019,23.0,1,강원도  홍천군
　　　홍천군,계,합계,1세대가구-기타,2019,251.0,1,강원도  홍천군
　　　홍천군,계,합계,2세대가구-부부+미혼자녀,2019,5360.0,1,강원도  홍천군
　　　홍천군,계,합계,2세대가구-부+미혼자녀,2019,701.0,1,강원도  홍천군
　　　홍천군,계,합계,2세대가구-모+미혼자녀,2019,1455.0,1,강원도  홍천군
　　　홍천군,계,합계,2세대가구-부부+양친,2019,49.0,1,강원도  홍천군
　　　홍천군,계,합계,2세대가구-부부+한부모,2019,391.0,1,강원도  홍천군
　　　홍천군,계,합계,2세대가구-부부+미혼자녀+부부미혼형제자매,2019,48.0,1,강원도  홍천군
　　　홍천군,계,합계,2세대가구-조부모+미혼손자녀,2019,96.0,1,강원도  홍천군
　　　홍천군,계,합계,2세대가구-조부 또는 조모+미혼손자녀,2019,123.0,1,강원도  홍천군
　　　홍천군,계,합계,2세대가구-기타,2019,1577.0,1,강원도  홍천군
　　　홍천군,계,합계,3세대가구-부부+미혼자녀+양친,2019,169.0,1,강원도  홍천군
　　　홍천군,계,합계,3세대가구-부부+미혼자녀+부친,2019,83.0,1,강원도  홍천군
　　　홍천군,계,합계,3세대가구-부부+미혼자녀+모친,2019,516.0,1,강원도  홍천군
　　　홍천군,계,합계,3세대가구-기타,2019,586.0,1,강원도  홍천군
　　　홍천군,계,합계,4세대이상 가구,2019,18.0,1,강원도  홍천군
　　　홍천군,계,합계,1인가구,2019,9206.0,1,강원도  홍천군
　　　홍천군,계,합계,비친족가구,2019,631.0,1,강원도  홍천군
　　　횡성군,계,합계,일반가구,2019,18912.0,1,강원도  횡성군
　　　횡성군,계,합계,1세대가구-부부,2019,5177.0,1,강원도  횡성군
　　　횡성군,계,합계,1세대가구-부부+미혼형제자매,2019,15.0,1,강원도  횡성군
　　　횡성군,계,합계,1세대가구-부부+기타친인척,2019,6.0,1,강원도  횡성군
　　　횡성군,계,합계,1세대가구-가구주+미혼형제자매,2019,95.0,1,강원도  횡성군
　　　횡성군,계,합계,1세대가구-가구주+기타친인척,2019,13.0,1,강원도  횡성군
　　　횡성군,계,합계,1세대가구-기타,2019,173.0,1,강원도  횡성군
　　　횡성군,계,합계,2세대가구-부부+미혼자녀,2019,3101.0,1,강원도  횡성군
　　　횡성군,계,합계,2세대가구-부+미혼자녀,2019,389.0,1,강원도  횡성군
　　　횡성군,계,합계,2세대가구-모+미혼자녀,2019,893.0,1,강원도  횡성군
　　　횡성군,계,합계,2세대가구-부부+양친,2019,55.0,1,강원도  횡성군
　　　횡성군,계,합계,2세대가구-부부+한부모,2019,277.0,1,강원도  횡성군
　　　횡성군,계,합계,2세대가구-부부+미혼자녀+부부미혼형제자매,2019,20.0,1,강원도  횡성군
　　　횡성군,계,합계,2세대가구-조부모+미혼손자녀,2019,81.0,1,강원도  횡성군
　　　횡성군,계,합계,2세대가구-조부 또는 조모+미혼손자녀,2019,93.0,1,강원도  횡성군
　　　횡성군,계,합계,2세대가구-기타,2019,1209.0,1,강원도  횡성군
　　　횡성군,계,합계,3세대가구-부부+미혼자녀+양친,2019,135.0,1,강원도  횡성군
　　　횡성군,계,합계,3세대가구-부부+미혼자녀+부친,2019,52.0,1,강원도  횡성군
　　　횡성군,계,합계,3세대가구-부부+미혼자녀+모친,2019,290.0,1,강원도  횡성군
　　　횡성군,계,합계,3세대가구-기타,2019,430.0,1,강원도  횡성군
　　　횡성군,계,합계,4세대이상 가구,2019,18.0,1,강원도  횡성군
　　　횡성군,계,합계,1인가구,2019,5958.0,1,강원도  횡성군
　　　횡성군,계,합계,비친족가구,2019,432.0,1,강원도  횡성군
　　　영월군,계,합계,일반가구,2019,16608.0,1,강원도  영월군
　　　영월군,계,합계,1세대가구-부부,2019,4178.0,1,강원도  영월군
　　　영월군,계,합계,1세대가구-부부+미혼형제자매,2019,15.0,1,강원도  영월군
　　　영월군,계,합계,1세대가구-부부+기타친인척,2019,5.0,1,강원도  영월군
　　　영월군,계,합계,1세대가구-가구주+미혼형제자매,2019,82.0,1,강원도  영월군
　　　영월군,계,합계,1세대가구-가구주+기타친인척,2019,10.0,1,강원도  영월군
　　　영월군,계,합계,1세대가구-기타,2019,154.0,1,강원도  영월군
　　　영월군,계,합계,2세대가구-부부+미혼자녀,2019,2551.0,1,강원도  영월군
　　　영월군,계,합계,2세대가구-부+미혼자녀,2019,364.0,1,강원도  영월군
　　　영월군,계,합계,2세대가구-모+미혼자녀,2019,791.0,1,강원도  영월군
　　　영월군,계,합계,2세대가구-부부+양친,2019,31.0,1,강원도  영월군
　　　영월군,계,합계,2세대가구-부부+한부모,2019,164.0,1,강원도  영월군
　　　영월군,계,합계,2세대가구-부부+미혼자녀+부부미혼형제자매,2019,30.0,1,강원도  영월군
　　　영월군,계,합계,2세대가구-조부모+미혼손자녀,2019,60.0,1,강원도  영월군
　　　영월군,계,합계,2세대가구-조부 또는 조모+미혼손자녀,2019,81.0,1,강원도  영월군
　　　영월군,계,합계,2세대가구-기타,2019,953.0,1,강원도  영월군
　　　영월군,계,합계,3세대가구-부부+미혼자녀+양친,2019,75.0,1,강원도  영월군
　　　영월군,계,합계,3세대가구-부부+미혼자녀+부친,2019,32.0,1,강원도  영월군
　　　영월군,계,합계,3세대가구-부부+미혼자녀+모친,2019,203.0,1,강원도  영월군
　　　영월군,계,합계,3세대가구-기타,2019,311.0,1,강원도  영월군
　　　영월군,계,합계,4세대이상 가구,2019,10.0,1,강원도  영월군
　　　영월군,계,합계,1인가구,2019,6067.0,1,강원도  영월군
　　　영월군,계,합계,비친족가구,2019,441.0,1,강원도  영월군
　　　평창군,계,합계,일반가구,2019,17758.0,1,강원도  평창군
　　　평창군,계,합계,1세대가구-부부,2019,4372.0,1,강원도  평창군
　　　평창군,계,합계,1세대가구-부부+미혼형제자매,2019,24.0,1,강원도  평창군
　　　평창군,계,합계,1세대가구-부부+기타친인척,2019,,1,강원도  평창군
　　　평창군,계,합계,1세대가구-가구주+미혼형제자매,2019,74.0,1,강원도  평창군
　　　평창군,계,합계,1세대가구-가구주+기타친인척,2019,12.0,1,강원도  평창군
　　　평창군,계,합계,1세대가구-기타,2019,163.0,1,강원도  평창군
　　　평창군,계,합계,2세대가구-부부+미혼자녀,2019,2873.0,1,강원도  평창군
　　　평창군,계,합계,2세대가구-부+미혼자녀,2019,393.0,1,강원도  평창군
　　　평창군,계,합계,2세대가구-모+미혼자녀,2019,841.0,1,강원도  평창군
　　　평창군,계,합계,2세대가구-부부+양친,2019,50.0,1,강원도  평창군
　　　평창군,계,합계,2세대가구-부부+한부모,2019,226.0,1,강원도  평창군
　　　평창군,계,합계,2세대가구-부부+미혼자녀+부부미혼형제자매,2019,24.0,1,강원도  평창군
　　　평창군,계,합계,2세대가구-조부모+미혼손자녀,2019,69.0,1,강원도  평창군
　　　평창군,계,합계,2세대가구-조부 또는 조모+미혼손자녀,2019,86.0,1,강원도  평창군
　　　평창군,계,합계,2세대가구-기타,2019,1048.0,1,강원도  평창군
　　　평창군,계,합계,3세대가구-부부+미혼자녀+양친,2019,94.0,1,강원도  평창군
　　　평창군,계,합계,3세대가구-부부+미혼자녀+부친,2019,34.0,1,강원도  평창군
　　　평창군,계,합계,3세대가구-부부+미혼자녀+모친,2019,292.0,1,강원도  평창군
　　　평창군,계,합계,3세대가구-기타,2019,374.0,1,강원도  평창군
　　　평창군,계,합계,4세대이상 가구,2019,15.0,1,강원도  평창군
　　　평창군,계,합계,1인가구,2019,6300.0,1,강원도  평창군
　　　평창군,계,합계,비친족가구,2019,390.0,1,강원도  평창군
　　　정선군,계,합계,일반가구,2019,15595.0,1,강원도  정선군
　　　정선군,계,합계,1세대가구-부부,2019,3638.0,1,강원도  정선군
　　　정선군,계,합계,1세대가구-부부+미혼형제자매,2019,22.0,1,강원도  정선군
　　　정선군,계,합계,1세대가구-부부+기타친인척,2019,,1,강원도  정선군
　　　정선군,계,합계,1세대가구-가구주+미혼형제자매,2019,87.0,1,강원도  정선군
　　　정선군,계,합계,1세대가구-가구주+기타친인척,2019,9.0,1,강원도  정선군
　　　정선군,계,합계,1세대가구-기타,2019,140.0,1,강원도  정선군
　　　정선군,계,합계,2세대가구-부부+미혼자녀,2019,2417.0,1,강원도  정선군
　　　정선군,계,합계,2세대가구-부+미혼자녀,2019,424.0,1,강원도  정선군
　　　정선군,계,합계,2세대가구-모+미혼자녀,2019,841.0,1,강원도  정선군
　　　정선군,계,합계,2세대가구-부부+양친,2019,23.0,1,강원도  정선군
　　　정선군,계,합계,2세대가구-부부+한부모,2019,170.0,1,강원도  정선군
　　　정선군,계,합계,2세대가구-부부+미혼자녀+부부미혼형제자매,2019,27.0,1,강원도  정선군
　　　정선군,계,합계,2세대가구-조부모+미혼손자녀,2019,62.0,1,강원도  정선군
　　　정선군,계,합계,2세대가구-조부 또는 조모+미혼손자녀,2019,63.0,1,강원도  정선군
　　　정선군,계,합계,2세대가구-기타,2019,958.0,1,강원도  정선군
　　　정선군,계,합계,3세대가구-부부+미혼자녀+양친,2019,76.0,1,강원도  정선군
　　　정선군,계,합계,3세대가구-부부+미혼자녀+부친,2019,43.0,1,강원도  정선군
　　　정선군,계,합계,3세대가구-부부+미혼자녀+모친,2019,197.0,1,강원도  정선군
　　　정선군,계,합계,3세대가구-기타,2019,320.0,1,강원도  정선군
　　　정선군,계,합계,4세대이상 가구,2019,8.0,1,강원도  정선군
　　　정선군,계,합계,1인가구,2019,5572.0,1,강원도  정선군
　　　정선군,계,합계,비친족가구,2019,497.0,1,강원도  정선군
　　　철원군,계,합계,일반가구,2019,16770.0,1,강원도  철원군
　　　철원군,계,합계,1세대가구-부부,2019,3748.0,1,강원도  철원군
　　　철원군,계,합계,1세대가구-부부+미혼형제자매,2019,18.0,1,강원도  철원군
　　　철원군,계,합계,1세대가구-부부+기타친인척,2019,,1,강원도  철원군
　　　철원군,계,합계,1세대가구-가구주+미혼형제자매,2019,64.0,1,강원도  철원군
　　　철원군,계,합계,1세대가구-가구주+기타친인척,2019,,1,강원도  철원군
　　　철원군,계,합계,1세대가구-기타,2019,138.0,1,강원도  철원군
　　　철원군,계,합계,2세대가구-부부+미혼자녀,2019,3939.0,1,강원도  철원군
　　　철원군,계,합계,2세대가구-부+미혼자녀,2019,463.0,1,강원도  철원군
　　　철원군,계,합계,2세대가구-모+미혼자녀,2019,899.0,1,강원도  철원군
　　　철원군,계,합계,2세대가구-부부+양친,2019,35.0,1,강원도  철원군
　　　철원군,계,합계,2세대가구-부부+한부모,2019,232.0,1,강원도  철원군
　　　철원군,계,합계,2세대가구-부부+미혼자녀+부부미혼형제자매,2019,49.0,1,강원도  철원군
　　　철원군,계,합계,2세대가구-조부모+미혼손자녀,2019,74.0,1,강원도  철원군
　　　철원군,계,합계,2세대가구-조부 또는 조모+미혼손자녀,2019,90.0,1,강원도  철원군
　　　철원군,계,합계,2세대가구-기타,2019,964.0,1,강원도  철원군
　　　철원군,계,합계,3세대가구-부부+미혼자녀+양친,2019,136.0,1,강원도  철원군
　　　철원군,계,합계,3세대가구-부부+미혼자녀+부친,2019,80.0,1,강원도  철원군
　　　철원군,계,합계,3세대가구-부부+미혼자녀+모친,2019,368.0,1,강원도  철원군
　　　철원군,계,합계,3세대가구-기타,2019,422.0,1,강원도  철원군
　　　철원군,계,합계,4세대이상 가구,2019,17.0,1,강원도  철원군
　　　철원군,계,합계,1인가구,2019,4634.0,1,강원도  철원군
　　　철원군,계,합계,비친족가구,2019,392.0,1,강원도  철원군
　　　화천군,계,합계,일반가구,2019,9713.0,1,강원도  화천군
　　　화천군,계,합계,1세대가구-부부,2019,2061.0,1,강원도  화천군
　　　화천군,계,합계,1세대가구-부부+미혼형제자매,2019,13.0,1,강원도  화천군
　　　화천군,계,합계,1세대가구-부부+기타친인척,2019,5.0,1,강원도  화천군
　　　화천군,계,합계,1세대가구-가구주+미혼형제자매,2019,25.0,1,강원도  화천군
　　　화천군,계,합계,1세대가구-가구주+기타친인척,2019,7.0,1,강원도  화천군
　　　화천군,계,합계,1세대가구-기타,2019,85.0,1,강원도  화천군
　　　화천군,계,합계,2세대가구-부부+미혼자녀,2019,1962.0,1,강원도  화천군
　　　화천군,계,합계,2세대가구-부+미혼자녀,2019,237.0,1,강원도  화천군
　　　화천군,계,합계,2세대가구-모+미혼자녀,2019,377.0,1,강원도  화천군
　　　화천군,계,합계,2세대가구-부부+양친,2019,27.0,1,강원도  화천군
　　　화천군,계,합계,2세대가구-부부+한부모,2019,109.0,1,강원도  화천군
　　　화천군,계,합계,2세대가구-부부+미혼자녀+부부미혼형제자매,2019,21.0,1,강원도  화천군
　　　화천군,계,합계,2세대가구-조부모+미혼손자녀,2019,32.0,1,강원도  화천군
　　　화천군,계,합계,2세대가구-조부 또는 조모+미혼손자녀,2019,35.0,1,강원도  화천군
　　　화천군,계,합계,2세대가구-기타,2019,535.0,1,강원도  화천군
　　　화천군,계,합계,3세대가구-부부+미혼자녀+양친,2019,56.0,1,강원도  화천군
　　　화천군,계,합계,3세대가구-부부+미혼자녀+부친,2019,30.0,1,강원도  화천군
　　　화천군,계,합계,3세대가구-부부+미혼자녀+모친,2019,182.0,1,강원도  화천군
　　　화천군,계,합계,3세대가구-기타,2019,222.0,1,강원도  화천군
　　　화천군,계,합계,4세대이상 가구,2019,7.0,1,강원도  화천군
　　　화천군,계,합계,1인가구,2019,3306.0,1,강원도  화천군
　　　화천군,계,합계,비친족가구,2019,379.0,1,강원도  화천군
　　　양구군,계,합계,일반가구,2019,8519.0,1,강원도  양구군
　　　양구군,계,합계,1세대가구-부부,2019,1838.0,1,강원도  양구군
　　　양구군,계,합계,1세대가구-부부+미혼형제자매,2019,14.0,1,강원도  양구군
　　　양구군,계,합계,1세대가구-부부+기타친인척,2019,,1,강원도  양구군
　　　양구군,계,합계,1세대가구-가구주+미혼형제자매,2019,27.0,1,강원도  양구군
　　　양구군,계,합계,1세대가구-가구주+기타친인척,2019,8.0,1,강원도  양구군
　　　양구군,계,합계,1세대가구-기타,2019,73.0,1,강원도  양구군
　　　양구군,계,합계,2세대가구-부부+미혼자녀,2019,1951.0,1,강원도  양구군
　　　양구군,계,합계,2세대가구-부+미혼자녀,2019,228.0,1,강원도  양구군
　　　양구군,계,합계,2세대가구-모+미혼자녀,2019,370.0,1,강원도  양구군
　　　양구군,계,합계,2세대가구-부부+양친,2019,17.0,1,강원도  양구군
　　　양구군,계,합계,2세대가구-부부+한부모,2019,106.0,1,강원도  양구군
　　　양구군,계,합계,2세대가구-부부+미혼자녀+부부미혼형제자매,2019,21.0,1,강원도  양구군
　　　양구군,계,합계,2세대가구-조부모+미혼손자녀,2019,30.0,1,강원도  양구군
　　　양구군,계,합계,2세대가구-조부 또는 조모+미혼손자녀,2019,40.0,1,강원도  양구군
　　　양구군,계,합계,2세대가구-기타,2019,517.0,1,강원도  양구군
　　　양구군,계,합계,3세대가구-부부+미혼자녀+양친,2019,66.0,1,강원도  양구군
　　　양구군,계,합계,3세대가구-부부+미혼자녀+부친,2019,30.0,1,강원도  양구군
　　　양구군,계,합계,3세대가구-부부+미혼자녀+모친,2019,162.0,1,강원도  양구군
　　　양구군,계,합계,3세대가구-기타,2019,194.0,1,강원도  양구군
　　　양구군,계,합계,4세대이상 가구,2019,6.0,1,강원도  양구군
　　　양구군,계,합계,1인가구,2019,2537.0,1,강원도  양구군
　　　양구군,계,합계,비친족가구,2019,283.0,1,강원도  양구군
　　　인제군,계,합계,일반가구,2019,12326.0,1,강원도  인제군
　　　인제군,계,합계,1세대가구-부부,2019,2694.0,1,강원도  인제군
　　　인제군,계,합계,1세대가구-부부+미혼형제자매,2019,13.0,1,강원도  인제군
　　　인제군,계,합계,1세대가구-부부+기타친인척,2019,,1,강원도  인제군
　　　인제군,계,합계,1세대가구-가구주+미혼형제자매,2019,53.0,1,강원도  인제군
　　　인제군,계,합계,1세대가구-가구주+기타친인척,2019,6.0,1,강원도  인제군
　　　인제군,계,합계,1세대가구-기타,2019,104.0,1,강원도  인제군
　　　인제군,계,합계,2세대가구-부부+미혼자녀,2019,2763.0,1,강원도  인제군
　　　인제군,계,합계,2세대가구-부+미혼자녀,2019,347.0,1,강원도  인제군
　　　인제군,계,합계,2세대가구-모+미혼자녀,2019,528.0,1,강원도  인제군
　　　인제군,계,합계,2세대가구-부부+양친,2019,23.0,1,강원도  인제군
　　　인제군,계,합계,2세대가구-부부+한부모,2019,140.0,1,강원도  인제군
　　　인제군,계,합계,2세대가구-부부+미혼자녀+부부미혼형제자매,2019,32.0,1,강원도  인제군
　　　인제군,계,합계,2세대가구-조부모+미혼손자녀,2019,33.0,1,강원도  인제군
　　　인제군,계,합계,2세대가구-조부 또는 조모+미혼손자녀,2019,46.0,1,강원도  인제군
　　　인제군,계,합계,2세대가구-기타,2019,639.0,1,강원도  인제군
　　　인제군,계,합계,3세대가구-부부+미혼자녀+양친,2019,92.0,1,강원도  인제군
　　　인제군,계,합계,3세대가구-부부+미혼자녀+부친,2019,59.0,1,강원도  인제군
　　　인제군,계,합계,3세대가구-부부+미혼자녀+모친,2019,234.0,1,강원도  인제군
　　　인제군,계,합계,3세대가구-기타,2019,267.0,1,강원도  인제군
　　　인제군,계,합계,4세대이상 가구,2019,9.0,1,강원도  인제군
　　　인제군,계,합계,1인가구,2019,3926.0,1,강원도  인제군
　　　인제군,계,합계,비친족가구,2019,316.0,1,강원도  인제군
　　　고성군,계,합계,일반가구,2019,11132.0,1,강원도  고성군
　　　고성군,계,합계,1세대가구-부부,2019,2665.0,1,강원도  고성군
　　　고성군,계,합계,1세대가구-부부+미혼형제자매,2019,15.0,1,강원도  고성군
　　　고성군,계,합계,1세대가구-부부+기타친인척,2019,,1,강원도  고성군
　　　고성군,계,합계,1세대가구-가구주+미혼형제자매,2019,69.0,1,강원도  고성군
　　　고성군,계,합계,1세대가구-가구주+기타친인척,2019,9.0,1,강원도  고성군
　　　고성군,계,합계,1세대가구-기타,2019,107.0,1,강원도  고성군
　　　고성군,계,합계,2세대가구-부부+미혼자녀,2019,1696.0,1,강원도  고성군
　　　고성군,계,합계,2세대가구-부+미혼자녀,2019,317.0,1,강원도  고성군
　　　고성군,계,합계,2세대가구-모+미혼자녀,2019,574.0,1,강원도  고성군
　　　고성군,계,합계,2세대가구-부부+양친,2019,28.0,1,강원도  고성군
　　　고성군,계,합계,2세대가구-부부+한부모,2019,128.0,1,강원도  고성군
　　　고성군,계,합계,2세대가구-부부+미혼자녀+부부미혼형제자매,2019,21.0,1,강원도  고성군
　　　고성군,계,합계,2세대가구-조부모+미혼손자녀,2019,52.0,1,강원도  고성군
　　　고성군,계,합계,2세대가구-조부 또는 조모+미혼손자녀,2019,70.0,1,강원도  고성군
　　　고성군,계,합계,2세대가구-기타,2019,707.0,1,강원도  고성군
　　　고성군,계,합계,3세대가구-부부+미혼자녀+양친,2019,47.0,1,강원도  고성군
　　　고성군,계,합계,3세대가구-부부+미혼자녀+부친,2019,25.0,1,강원도  고성군
　　　고성군,계,합계,3세대가구-부부+미혼자녀+모친,2019,200.0,1,강원도  고성군
　　　고성군,계,합계,3세대가구-기타,2019,279.0,1,강원도  고성군
　　　고성군,계,합계,4세대이상 가구,2019,10.0,1,강원도  고성군
　　　고성군,계,합계,1인가구,2019,3823.0,1,강원도  고성군
　　　고성군,계,합계,비친족가구,2019,290.0,1,강원도  고성군
　　　양양군,계,합계,일반가구,2019,11934.0,1,강원도  양양군
　　　양양군,계,합계,1세대가구-부부,2019,2853.0,1,강원도  양양군
　　　양양군,계,합계,1세대가구-부부+미혼형제자매,2019,16.0,1,강원도  양양군
　　　양양군,계,합계,1세대가구-부부+기타친인척,2019,,1,강원도  양양군
　　　양양군,계,합계,1세대가구-가구주+미혼형제자매,2019,57.0,1,강원도  양양군
　　　양양군,계,합계,1세대가구-가구주+기타친인척,2019,16.0,1,강원도  양양군
　　　양양군,계,합계,1세대가구-기타,2019,107.0,1,강원도  양양군
　　　양양군,계,합계,2세대가구-부부+미혼자녀,2019,1809.0,1,강원도  양양군
　　　양양군,계,합계,2세대가구-부+미혼자녀,2019,279.0,1,강원도  양양군
　　　양양군,계,합계,2세대가구-모+미혼자녀,2019,654.0,1,강원도  양양군
　　　양양군,계,합계,2세대가구-부부+양친,2019,20.0,1,강원도  양양군
　　　양양군,계,합계,2세대가구-부부+한부모,2019,137.0,1,강원도  양양군
　　　양양군,계,합계,2세대가구-부부+미혼자녀+부부미혼형제자매,2019,20.0,1,강원도  양양군
　　　양양군,계,합계,2세대가구-조부모+미혼손자녀,2019,48.0,1,강원도  양양군
　　　양양군,계,합계,2세대가구-조부 또는 조모+미혼손자녀,2019,73.0,1,강원도  양양군
　　　양양군,계,합계,2세대가구-기타,2019,730.0,1,강원도  양양군
　　　양양군,계,합계,3세대가구-부부+미혼자녀+양친,2019,52.0,1,강원도  양양군
　　　양양군,계,합계,3세대가구-부부+미혼자녀+부친,2019,41.0,1,강원도  양양군
　　　양양군,계,합계,3세대가구-부부+미혼자녀+모친,2019,181.0,1,강원도  양양군
　　　양양군,계,합계,3세대가구-기타,2019,297.0,1,강원도  양양군
　　　양양군,계,합계,4세대이상 가구,2019,10.0,1,강원도  양양군
　　　양양군,계,합계,1인가구,2019,4252.0,1,강원도  양양군
　　　양양군,계,합계,비친족가구,2019,280.0,1,강원도  양양군
충청북도,계,합계,일반가구,2019,654713.0,0,충청북도
충청북도,계,합계,1세대가구-부부,2019,120706.0,0,충청북도
충청북도,계,합계,1세대가구-부부+미혼형제자매,2019,562.0,0,충청북도
충청북도,계,합계,1세대가구-부부+기타친인척,2019,119.0,0,충청북도
충청북도,계,합계,1세대가구-가구주+미혼형제자매,2019,4588.0,0,충청북도
충청북도,계,합계,1세대가구-가구주+기타친인척,2019,469.0,0,충청북도
충청북도,계,합계,1세대가구-기타,2019,3676.0,0,충청북도
충청북도,계,합계,2세대가구-부부+미혼자녀,2019,170208.0,0,충청북도
충청북도,계,합계,2세대가구-부+미혼자녀,2019,16869.0,0,충청북도
충청북도,계,합계,2세대가구-모+미혼자녀,2019,43813.0,0,충청북도
충청북도,계,합계,2세대가구-부부+양친,2019,723.0,0,충청북도
충청북도,계,합계,2세대가구-부부+한부모,2019,4889.0,0,충청북도
충청북도,계,합계,2세대가구-부부+미혼자녀+부부미혼형제자매,2019,1520.0,0,충청북도
충청북도,계,합계,2세대가구-조부모+미혼손자녀,2019,1634.0,0,충청북도
충청북도,계,합계,2세대가구-조부 또는 조모+미혼손자녀,2019,2241.0,0,충청북도
충청북도,계,합계,2세대가구-기타,2019,27296.0,0,충청북도
충청북도,계,합계,3세대가구-부부+미혼자녀+양친,2019,2857.0,0,충청북도
충청북도,계,합계,3세대가구-부부+미혼자녀+부친,2019,2077.0,0,충청북도
충청북도,계,합계,3세대가구-부부+미혼자녀+모친,2019,9971.0,0,충청북도
충청북도,계,합계,3세대가구-기타,2019,12033.0,0,충청북도
충청북도,계,합계,4세대이상 가구,2019,299.0,0,충청북도
충청북도,계,합계,1인가구,2019,215196.0,0,충청북도
충청북도,계,합계,비친족가구,2019,12967.0,0,충청북도
　　　충주시,계,합계,일반가구,2019,90191.0,1,충청북도  충주시
　　　충주시,계,합계,1세대가구-부부,2019,18107.0,1,충청북도  충주시
　　　충주시,계,합계,1세대가구-부부+미혼형제자매,2019,97.0,1,충청북도  충주시
　　　충주시,계,합계,1세대가구-부부+기타친인척,2019,19.0,1,충청북도  충주시
　　　충주시,계,합계,1세대가구-가구주+미혼형제자매,2019,584.0,1,충청북도  충주시
　　　충주시,계,합계,1세대가구-가구주+기타친인척,2019,45.0,1,충청북도  충주시
　　　충주시,계,합계,1세대가구-기타,2019,503.0,1,충청북도  충주시
　　　충주시,계,합계,2세대가구-부부+미혼자녀,2019,21126.0,1,충청북도  충주시
　　　충주시,계,합계,2세대가구-부+미혼자녀,2019,2109.0,1,충청북도  충주시
